               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,             0.03856,            0.058673,            0.013863,             0.72989,              0.6109,             0.66722,             0.47152,            0.035684,            0.044918,            0.012202,            0.003533,            0.003533,            0.003533
                 163,             0.03838,            0.057768,            0.013894,             0.72916,              0.6118,             0.66732,             0.47177,            0.035677,            0.044924,            0.012195,           0.0034823,           0.0034823,           0.0034823
                 164,            0.038212,            0.057505,            0.013721,             0.72236,             0.61611,             0.66727,             0.47197,            0.035667,            0.044933,            0.012186,           0.0034319,           0.0034319,           0.0034319
                 165,            0.038249,              0.0575,            0.013718,             0.74731,             0.60069,             0.66724,             0.47178,             0.03566,            0.044934,            0.012182,           0.0033818,           0.0033818,           0.0033818
                 166,            0.038089,            0.056975,            0.013584,             0.74154,             0.60392,              0.6671,             0.47173,            0.035653,            0.044937,            0.012179,           0.0033321,           0.0033321,           0.0033321
                 167,            0.037989,            0.057447,            0.013489,             0.74304,             0.60286,             0.66701,              0.4719,            0.035646,            0.044934,            0.012176,           0.0032827,           0.0032827,           0.0032827
                 168,            0.037996,            0.057002,            0.013554,              0.7401,             0.60517,             0.66724,             0.47174,            0.035643,            0.044935,            0.012173,           0.0032337,           0.0032337,           0.0032337
                 169,            0.037981,            0.057137,            0.013449,             0.74309,             0.60403,             0.66728,             0.47183,             0.03564,            0.044937,            0.012167,            0.003185,            0.003185,            0.003185
                 170,            0.037808,            0.057556,            0.013464,             0.72225,             0.61688,             0.66764,              0.4718,            0.035639,            0.044939,            0.012163,           0.0031367,           0.0031367,           0.0031367
                 171,            0.037904,            0.057156,            0.013347,              0.7281,             0.61346,             0.66732,             0.47209,            0.035638,            0.044942,            0.012159,           0.0030888,           0.0030888,           0.0030888
                 172,            0.037696,            0.057158,            0.013365,             0.74884,              0.6022,              0.6672,             0.47214,            0.035637,            0.044945,            0.012158,           0.0030412,           0.0030412,           0.0030412
                 173,             0.03759,            0.056752,            0.013213,             0.72178,             0.61757,              0.6673,             0.47251,            0.035636,            0.044954,            0.012156,           0.0029941,           0.0029941,           0.0029941
                 174,            0.037773,            0.057228,            0.013043,             0.74394,             0.60353,             0.66741,              0.4724,            0.035636,            0.044964,            0.012152,           0.0029473,           0.0029473,           0.0029473
                 175,            0.037643,            0.055997,            0.013197,             0.73157,             0.61071,             0.66725,             0.47237,            0.035633,            0.044966,             0.01215,           0.0029009,           0.0029009,           0.0029009
                 176,             0.03751,             0.05715,            0.012988,             0.73155,             0.61048,             0.66749,             0.47246,            0.035628,            0.044974,            0.012142,            0.002855,            0.002855,            0.002855
                 177,            0.037531,            0.056098,            0.013026,              0.7352,             0.60812,              0.6677,             0.47276,            0.035625,             0.04498,            0.012137,           0.0028094,           0.0028094,           0.0028094
                 178,            0.037462,            0.056146,            0.013006,              0.7428,             0.60387,             0.66788,             0.47274,            0.035622,            0.044993,            0.012139,           0.0027643,           0.0027643,           0.0027643
                 179,            0.037358,            0.055844,            0.012724,             0.74034,              0.6048,             0.66815,             0.47303,            0.035617,            0.044998,            0.012138,           0.0027196,           0.0027196,           0.0027196
                 180,            0.037194,            0.056352,              0.0128,             0.74097,             0.60487,             0.66824,             0.47343,            0.035609,            0.045003,            0.012134,           0.0026754,           0.0026754,           0.0026754
                 181,            0.037127,            0.055535,            0.012682,             0.74097,             0.60465,              0.6681,              0.4734,            0.035603,            0.045014,            0.012133,           0.0026316,           0.0026316,           0.0026316
                 182,            0.037139,            0.055988,            0.012669,             0.73604,             0.60833,             0.66836,             0.47359,            0.035597,            0.045024,            0.012133,           0.0025882,           0.0025882,           0.0025882
                 183,            0.037073,            0.055935,             0.01264,             0.73072,             0.61202,             0.66835,             0.47364,            0.035595,            0.045036,            0.012135,           0.0025454,           0.0025454,           0.0025454
                 184,             0.03697,            0.055518,            0.012434,             0.73348,             0.61112,             0.66833,             0.47393,             0.03559,            0.045049,            0.012138,           0.0025029,           0.0025029,           0.0025029
                 185,            0.036869,            0.055841,            0.012622,             0.73536,             0.60935,             0.66825,             0.47367,             0.03559,            0.045059,            0.012142,            0.002461,            0.002461,            0.002461
                 186,            0.037027,            0.055756,            0.012379,             0.73688,             0.60844,             0.66801,             0.47383,            0.035587,            0.045069,            0.012144,           0.0024195,           0.0024195,           0.0024195
                 187,             0.03689,            0.055386,            0.012367,             0.73701,             0.60863,             0.66804,             0.47392,            0.035586,            0.045081,            0.012146,           0.0023786,           0.0023786,           0.0023786
                 188,            0.036766,            0.055627,            0.012384,             0.73457,             0.60992,             0.66768,              0.4738,            0.035585,            0.045098,            0.012149,           0.0023381,           0.0023381,           0.0023381
                 189,            0.036815,            0.055521,            0.012353,             0.72093,             0.61859,             0.66776,             0.47391,            0.035587,            0.045114,             0.01215,           0.0022981,           0.0022981,           0.0022981
                 190,            0.036708,            0.055587,            0.012251,             0.73846,             0.60871,             0.66746,             0.47344,            0.035589,            0.045134,            0.012151,           0.0022586,           0.0022586,           0.0022586
                 191,            0.036663,            0.055503,            0.012248,             0.73898,             0.60931,             0.66738,             0.47317,            0.035588,            0.045148,            0.012154,           0.0022196,           0.0022196,           0.0022196
                 192,             0.03651,            0.054885,            0.012084,             0.74102,             0.60876,             0.66729,             0.47316,            0.035587,            0.045162,            0.012153,           0.0021812,           0.0021812,           0.0021812
                 193,            0.036467,            0.055491,             0.01195,               0.742,             0.60841,             0.66739,             0.47315,            0.035587,            0.045179,            0.012156,           0.0021433,           0.0021433,           0.0021433
                 194,            0.036386,            0.054973,               0.012,             0.73771,             0.61101,             0.66721,              0.4734,             0.03559,            0.045198,            0.012164,           0.0021059,           0.0021059,           0.0021059
                 195,            0.036255,            0.054568,            0.011845,             0.73854,             0.61126,              0.6673,             0.47356,            0.035594,            0.045218,            0.012174,            0.002069,            0.002069,            0.002069
                 196,            0.036348,             0.05491,            0.011774,             0.74869,             0.60477,              0.6672,             0.47327,            0.035599,            0.045237,            0.012181,           0.0020327,           0.0020327,           0.0020327
                 197,            0.036153,            0.054064,            0.011859,             0.75223,              0.6027,             0.66681,             0.47344,            0.035604,            0.045252,            0.012184,           0.0019969,           0.0019969,           0.0019969
                 198,            0.036286,            0.054543,            0.011788,             0.75517,             0.60163,             0.66674,             0.47342,            0.035607,            0.045269,            0.012185,           0.0019617,           0.0019617,           0.0019617
                 199,            0.036015,            0.053856,            0.011689,             0.75008,             0.60389,             0.66654,             0.47331,            0.035609,            0.045288,            0.012188,            0.001927,            0.001927,            0.001927
                 200,            0.036108,            0.054585,            0.011738,             0.73842,              0.6115,              0.6665,             0.47347,            0.035611,            0.045308,            0.012193,           0.0018929,           0.0018929,           0.0018929
                 201,            0.035846,            0.053943,            0.011561,             0.74473,             0.60816,             0.66636,             0.47321,            0.035609,            0.045328,            0.012199,           0.0018594,           0.0018594,           0.0018594
                 202,            0.035991,            0.054334,            0.011511,              0.7408,             0.61086,             0.66617,               0.473,            0.035611,            0.045349,            0.012207,           0.0018265,           0.0018265,           0.0018265
                 203,            0.035773,            0.053985,             0.01152,             0.73796,             0.61286,             0.66608,             0.47312,            0.035615,            0.045382,            0.012218,           0.0017941,           0.0017941,           0.0017941
                 204,            0.035791,            0.054504,            0.011299,             0.72261,             0.62187,             0.66569,             0.47297,             0.03562,            0.045411,             0.01223,           0.0017623,           0.0017623,           0.0017623
                 205,            0.035821,            0.053681,            0.011554,             0.72554,             0.62141,             0.66608,             0.47352,            0.035628,            0.045439,            0.012238,           0.0017311,           0.0017311,           0.0017311
                 206,            0.035678,            0.053906,            0.011236,             0.72572,             0.62183,             0.66607,             0.47341,            0.035636,            0.045466,            0.012244,           0.0017005,           0.0017005,           0.0017005
                 207,            0.035691,            0.053808,            0.011232,             0.72645,             0.62125,             0.66597,              0.4733,            0.035641,            0.045487,            0.012253,           0.0016705,           0.0016705,           0.0016705
                 208,            0.035515,            0.053228,             0.01119,             0.72529,             0.62077,             0.66583,             0.47315,            0.035647,            0.045523,            0.012257,           0.0016411,           0.0016411,           0.0016411
                 209,            0.035511,            0.053796,            0.011085,             0.74543,             0.60868,             0.66598,             0.47299,            0.035653,            0.045553,            0.012267,           0.0016123,           0.0016123,           0.0016123
                 210,            0.035419,            0.053049,            0.011207,             0.73334,             0.61494,             0.66576,             0.47267,             0.03566,            0.045585,            0.012274,           0.0015842,           0.0015842,           0.0015842
                 211,            0.035288,            0.052943,            0.010992,             0.72672,             0.61934,             0.66561,             0.47281,            0.035667,            0.045615,            0.012283,           0.0015566,           0.0015566,           0.0015566
                 212,            0.035372,             0.05314,            0.010967,             0.73638,             0.61287,             0.66543,             0.47312,            0.035669,            0.045643,            0.012293,           0.0015297,           0.0015297,           0.0015297
                 213,            0.035148,            0.052755,            0.010966,             0.73681,             0.61265,             0.66544,             0.47302,            0.035677,             0.04568,            0.012308,           0.0015034,           0.0015034,           0.0015034
                 214,            0.035279,            0.052521,            0.011019,             0.74243,             0.60869,             0.66513,             0.47266,            0.035686,            0.045711,            0.012319,           0.0014777,           0.0014777,           0.0014777
                 215,            0.035329,            0.053508,            0.010849,             0.73294,             0.61457,             0.66521,             0.47244,            0.035692,            0.045748,            0.012333,           0.0014527,           0.0014527,           0.0014527
                 216,            0.035162,            0.052527,            0.010799,             0.74283,             0.60829,             0.66502,             0.47219,            0.035701,            0.045779,            0.012343,           0.0014283,           0.0014283,           0.0014283
                 217,             0.03515,            0.052811,             0.01082,             0.74599,             0.60635,              0.6645,             0.47236,            0.035711,            0.045815,            0.012358,           0.0014045,           0.0014045,           0.0014045
                 218,            0.035043,            0.052435,            0.010763,               0.746,             0.60614,              0.6649,             0.47221,            0.035718,            0.045846,            0.012372,           0.0013814,           0.0013814,           0.0013814
                 219,            0.034772,            0.052199,            0.010698,             0.74372,             0.60884,             0.66434,             0.47226,            0.035727,             0.04588,            0.012387,            0.001359,            0.001359,            0.001359
                 220,            0.034811,            0.052588,            0.010601,             0.74781,             0.60685,             0.66416,             0.47231,            0.035737,            0.045914,            0.012405,           0.0013372,           0.0013372,           0.0013372
                 221,            0.034788,            0.052593,            0.010555,             0.74837,             0.60682,             0.66418,             0.47225,            0.035748,            0.045945,            0.012418,            0.001316,            0.001316,            0.001316
                 222,            0.034761,            0.052031,            0.010533,             0.75162,             0.60515,             0.66413,             0.47249,            0.035757,            0.045978,            0.012427,           0.0012955,           0.0012955,           0.0012955
                 223,            0.034506,            0.051757,            0.010488,             0.75235,             0.60486,             0.66439,             0.47263,            0.035767,             0.04601,            0.012439,           0.0012757,           0.0012757,           0.0012757
                 224,            0.034652,            0.051793,            0.010511,             0.75364,             0.60342,             0.66398,             0.47242,            0.035776,            0.046044,            0.012447,           0.0012565,           0.0012565,           0.0012565
                 225,            0.034787,            0.052096,            0.010476,             0.74125,             0.61013,             0.66373,              0.4722,            0.035781,            0.046079,            0.012459,           0.0012381,           0.0012381,           0.0012381
                 226,            0.034645,            0.052089,            0.010319,             0.73928,             0.61152,             0.66348,             0.47226,            0.035791,            0.046116,            0.012472,           0.0012202,           0.0012202,           0.0012202
                 227,            0.034434,            0.051715,            0.010317,             0.74756,             0.60651,             0.66358,             0.47195,            0.035798,            0.046158,            0.012482,           0.0012031,           0.0012031,           0.0012031
                 228,            0.034403,            0.051472,            0.010358,             0.74624,             0.60616,             0.66328,             0.47191,            0.035809,            0.046206,              0.0125,           0.0011867,           0.0011867,           0.0011867
                 229,             0.03461,            0.051264,            0.010314,             0.73597,             0.61143,             0.66318,             0.47167,            0.035818,            0.046247,            0.012515,           0.0011709,           0.0011709,           0.0011709
                 230,            0.034509,            0.051476,            0.010195,             0.74967,              0.6028,             0.66313,             0.47168,            0.035826,            0.046292,            0.012532,           0.0011558,           0.0011558,           0.0011558
                 231,            0.034359,            0.051407,            0.010179,             0.75171,             0.60172,               0.663,             0.47171,            0.035836,            0.046333,             0.01255,           0.0011414,           0.0011414,           0.0011414
                 232,            0.034423,            0.051513,            0.010246,             0.76383,             0.59402,             0.66249,             0.47158,            0.035848,            0.046376,            0.012568,           0.0011277,           0.0011277,           0.0011277
                 233,            0.034246,            0.051376,            0.010015,             0.76712,             0.59203,             0.66227,             0.47134,            0.035862,            0.046424,            0.012585,           0.0011146,           0.0011146,           0.0011146
                 234,            0.034383,            0.051459,            0.010007,             0.76299,             0.59443,             0.66191,             0.47109,            0.035874,            0.046472,            0.012599,           0.0011023,           0.0011023,           0.0011023
                 235,            0.034248,             0.05185,            0.010017,             0.76035,             0.59564,             0.66174,             0.47089,            0.035885,            0.046523,             0.01262,           0.0010907,           0.0010907,           0.0010907
                 236,            0.034275,            0.051206,            0.010081,             0.73735,             0.60961,             0.66188,             0.47083,              0.0359,            0.046567,             0.01264,           0.0010797,           0.0010797,           0.0010797
                 237,            0.034128,            0.050794,            0.010054,              0.7313,             0.61358,             0.66173,              0.4703,            0.035916,            0.046614,             0.01266,           0.0010695,           0.0010695,           0.0010695
                 238,            0.034134,               0.051,           0.0099311,             0.72684,             0.61348,             0.66069,             0.47011,            0.035928,            0.046655,            0.012679,           0.0010599,           0.0010599,           0.0010599
                 239,            0.034321,            0.051033,             0.01003,             0.72805,             0.61343,             0.66057,             0.46982,             0.03594,            0.046697,            0.012696,           0.0010511,           0.0010511,           0.0010511
                 240,            0.034103,            0.051046,           0.0099735,             0.74693,             0.60275,             0.66029,             0.46953,            0.035951,            0.046738,            0.012715,           0.0010429,           0.0010429,           0.0010429
                 241,            0.034154,            0.051177,           0.0099711,             0.72833,             0.61431,             0.66033,             0.46945,             0.03596,            0.046784,            0.012733,           0.0010355,           0.0010355,           0.0010355
                 242,            0.034078,            0.050533,           0.0098286,             0.73056,             0.61249,             0.66022,             0.46957,            0.035971,            0.046825,            0.012747,           0.0010287,           0.0010287,           0.0010287
                 243,            0.034115,            0.050612,           0.0098845,             0.73357,             0.61113,             0.65993,               0.469,             0.03598,            0.046859,            0.012764,           0.0010227,           0.0010227,           0.0010227
                 244,            0.033908,            0.050475,           0.0099233,              0.7296,             0.61312,             0.65956,             0.46889,            0.035993,            0.046905,            0.012785,           0.0010174,           0.0010174,           0.0010174
                 245,            0.034013,             0.05063,            0.010045,             0.73048,             0.61337,              0.6592,             0.46889,            0.036004,            0.046949,            0.012805,           0.0010128,           0.0010128,           0.0010128
                 246,            0.033976,            0.051077,           0.0099174,             0.72896,              0.6144,             0.65902,             0.46847,            0.036015,            0.046996,            0.012828,           0.0010089,           0.0010089,           0.0010089
                 247,            0.033866,             0.05075,           0.0098513,             0.72252,             0.61874,              0.6588,             0.46818,            0.036027,            0.047042,            0.012852,           0.0010057,           0.0010057,           0.0010057
                 248,            0.033951,            0.050787,           0.0099029,             0.72085,             0.62011,             0.65843,             0.46812,            0.036039,            0.047079,            0.012872,           0.0010032,           0.0010032,           0.0010032
                 249,            0.033907,             0.05037,           0.0098799,              0.7212,             0.61943,             0.65813,             0.46792,            0.036051,            0.047131,            0.012893,           0.0010014,           0.0010014,           0.0010014
                 249,            0.033907,             0.05037,           0.0098799,             0.73082,             0.60973,             0.67092,             0.48295,             0.03559,            0.045048,            0.012138,           0.0010014,           0.0010014,           0.0010014
